Glass_ID,Lot_ID,Product_Model,Raw_Glass_Batch,Line_ID,Machine_ID,Tool_ID,Fixture_ID,Operator_ID,Shift,Process_Time,Inspection_Station,Tool_Life_Pct,Spindle_Speed_rpm,Feed_Rate_mm_min,Coolant_Pressure_bar,Coolant_Pressure_Stability,Vacuum_Level_kPa,Chamfer_Width_mm,Chipping_Size_um,Thickness_mm,Warpage_mm,CS_MPa,DOL_um,Defect_Type,Defect_Location,AOI_Result,Final_Result
GLS-2026-0039804,LOT-2026-W08-C,CG-Model-A,RGB-8411,LINE-02,CNC-02,TOOL-24,FIX-C1,OP-024,Night,2026-03-28 03:38:33,AOI,41.7,24221,817.7,3.04,0.879,-76.6,0.3009,0.0,0.6981,0.0154,808.1,47.4,None,None,Pass,OK
GLS-2026-0039805,LOT-2026-W12-C,CG-Model-A,RGB-8122,LINE-01,CNC-06,TOOL-12,FIX-C3,OP-004,Day,2026-02-21 01:59:59,AOI,58.5,24470,935.7,3.09,0.973,-82.2,0.294,36.2,0.6965,0.0158,784.9,45.7,None,None,Pass,OK
GLS-2026-0039806,LOT-2026-W10-A,CG-Model-B,RGB-8321,LINE-01,CNC-01,TOOL-13,FIX-A2,OP-017,Day,2026-02-13 02:45:16,AOI,79.3,24499,852.1,3.29,0.989,-82.6,0.3171,6.6,0.6961,0.065,779.6,47.7,None,None,Pass,OK
GLS-2026-0039807,LOT-2026-W12-C,CG-Model-A,RGB-9400,LINE-02,CNC-02,TOOL-16,FIX-C1,OP-010,Day,2026-03-17 08:12:29,AOI,42.9,23009,853.4,3.08,0.908,-79.1,0.29,0.0,0.6978,0.0077,786.3,48.2,None,None,Pass,OK
GLS-2026-0039808,LOT-2026-W08-C,CG-Model-C,RGB-8453,LINE-02,CNC-01,TOOL-21,FIX-B3,OP-027,Day,2026-03-04 09:50:39,AOI,60.7,23980,837.4,3.33,1.0,-77.5,0.3056,0.0,0.6998,0.0094,767.0,46.8,None,None,Pass,OK
GLS-2026-0039809,LOT-2026-W06-A,CG-Model-A,RGB-9212,LINE-01,CNC-03,TOOL-11,FIX-A2,OP-005,Swing,2026-02-27 08:57:48,AOI,70.2,23731,823.0,3.33,0.958,-82.0,0.3137,0.0,0.6953,0.0351,788.0,46.1,None,None,Pass,OK
GLS-2026-0039810,LOT-2026-W09-D,CG-Model-A,RGB-9214,LINE-02,CNC-06,TOOL-08,FIX-A1,OP-023,Night,2026-03-30 11:46:32,AOI,61.8,23796,901.6,3.15,0.96,-80.1,0.3129,0.0,0.7034,0.0035,780.6,47.9,None,None,Pass,OK
GLS-2026-0039811,LOT-2026-W07-B,CG-Model-C,RGB-8320,LINE-02,CNC-05,TOOL-02,FIX-B3,OP-027,Night,2026-03-01 17:53:25,AOI,31.5,23850,907.8,2.97,0.891,-90.1,0.3045,0.0,0.7029,0.0203,789.0,46.1,None,None,Pass,OK
GLS-2026-0039812,LOT-2026-W09-D,CG-Model-A,RGB-8888,LINE-01,CNC-06,TOOL-23,FIX-C2,OP-028,Swing,2026-03-08 21:21:43,AOI,38.9,23872,821.1,3.23,1.0,-80.2,0.2844,0.0,0.7044,0.0322,764.0,48.9,None,None,Pass,OK
GLS-2026-0039813,LOT-2026-W08-C,CG-Model-C,RGB-8991,LINE-01,CNC-04,TOOL-19,FIX-A1,OP-001,Day,2026-03-29 22:13:29,AOI,80.7,24064,762.5,3.08,0.96,-81.1,0.3099,24.9,0.7046,0.0304,779.4,47.1,None,None,Pass,OK
GLS-2026-0039814,LOT-2026-W10-A,CG-Model-C,RGB-9913,LINE-01,CNC-03,TOOL-06,FIX-C1,OP-005,Day,2026-02-13 02:48:13,AOI,55.5,23683,816.1,3.37,0.965,-76.4,0.3037,12.3,0.6973,0.0304,761.9,47.0,None,None,Pass,OK
GLS-2026-0039815,LOT-2026-W07-B,CG-Model-A,RGB-9708,LINE-01,CNC-02,TOOL-06,FIX-B2,OP-026,Swing,2026-03-25 08:36:50,AOI,52.6,24511,870.2,2.64,0.944,-83.8,0.3138,0.0,0.6961,0.0213,786.2,49.1,None,None,Pass,OK
GLS-2026-0039816,LOT-2026-W08-C,CG-Model-B,RGB-9502,LINE-02,CNC-02,TOOL-02,FIX-B3,OP-003,Swing,2026-03-28 16:35:08,AOI,22.4,24321,748.1,3.27,0.922,-86.6,0.2777,0.0,0.6999,0.0269,787.3,44.2,None,None,Pass,OK
GLS-2026-0039817,LOT-2026-W07-B,CG-Model-A,RGB-8669,LINE-01,CNC-05,TOOL-22,FIX-A3,OP-008,Night,2026-02-28 07:12:25,AOI,47.2,23829,834.5,3.16,1.0,-76.4,0.3146,0.0,0.7091,0.0294,798.1,48.7,None,None,Pass,OK
GLS-2026-0039818,LOT-2026-W12-C,CG-Model-C,RGB-8238,LINE-01,CNC-03,TOOL-06,FIX-B1,OP-012,Night,2026-02-20 12:07:09,AOI,27.4,23964,906.0,3.16,0.947,-80.3,0.2892,5.2,0.7014,0.0322,771.5,46.5,None,None,Pass,OK
GLS-2026-0039819,LOT-2026-W09-D,CG-Model-C,RGB-8582,LINE-01,CNC-01,TOOL-21,FIX-C1,OP-003,Night,2026-02-10 10:06:28,AOI,67.6,24300,873.6,3.29,0.898,-79.0,0.2982,0.0,0.7088,0.0476,798.9,45.7,None,None,Pass,OK
GLS-2026-0039820,LOT-2026-W06-A,CG-Model-A,RGB-9900,LINE-01,CNC-06,TOOL-20,FIX-A1,OP-002,Day,2026-02-03 18:38:09,AOI,66.0,23973,725.4,3.29,0.907,-81.7,0.3082,0.0,0.7043,0.0285,787.3,48.3,None,None,Pass,OK
GLS-2026-0039821,LOT-2026-W09-D,CG-Model-C,RGB-8765,LINE-02,CNC-02,TOOL-20,FIX-C1,OP-026,Day,2026-03-30 01:50:44,AOI,56.6,23958,817.0,3.21,0.917,-79.0,0.315,0.0,0.7057,0.0249,794.9,47.9,None,None,Pass,OK
GLS-2026-0039822,LOT-2026-W06-A,CG-Model-A,RGB-9514,LINE-01,CNC-05,TOOL-22,FIX-C2,OP-028,Day,2026-02-26 00:27:20,AOI,79.5,23728,908.1,3.25,0.951,-78.0,0.308,0.0,0.6939,0.0438,782.7,45.1,None,None,Pass,OK
GLS-2026-0039823,LOT-2026-W10-A,CG-Model-B,RGB-8223,LINE-01,CNC-04,TOOL-22,FIX-B2,OP-023,Day,2026-03-11 17:46:43,AOI,51.9,23357,862.0,2.88,0.916,-86.5,0.3313,51.0,0.699,0.0178,768.4,50.4,None,None,Pass,OK
GLS-2026-0039824,LOT-2026-W10-A,CG-Model-A,RGB-8055,LINE-01,CNC-06,TOOL-10,FIX-A2,OP-005,Day,2026-02-14 22:59:33,AOI,65.0,24076,880.1,3.15,0.922,-78.6,0.3142,0.0,0.6997,0.0112,781.5,41.5,None,None,Pass,OK
GLS-2026-0039825,LOT-2026-W12-C,CG-Model-A,RGB-8905,LINE-02,CNC-04,TOOL-08,FIX-B1,OP-015,Night,2026-02-19 18:33:08,AOI,17.9,23994,898.1,2.97,0.852,-81.8,0.3058,0.0,0.699,0.0287,785.8,44.8,None,None,Pass,OK
GLS-2026-0039826,LOT-2026-W13-D,CG-Model-A,RGB-9804,LINE-01,CNC-01,TOOL-04,FIX-B1,OP-005,Day,2026-03-20 11:51:30,AOI,79.1,23833,890.7,3.35,1.0,-76.7,0.2909,0.0,0.7014,0.0286,793.8,46.1,None,None,Pass,OK
GLS-2026-0039827,LOT-2026-W10-A,CG-Model-B,RGB-9655,LINE-01,CNC-01,TOOL-03,FIX-B3,OP-016,Swing,2026-03-11 01:39:06,AOI,34.5,24038,830.7,3.15,0.991,-82.3,0.2949,0.0,0.6967,0.0156,777.6,45.5,None,None,Pass,OK
GLS-2026-0039828,LOT-2026-W10-A,CG-Model-A,RGB-9312,LINE-02,CNC-04,TOOL-02,FIX-A3,OP-025,Swing,2026-02-13 18:10:42,AOI,73.2,23875,820.7,3.11,0.961,-80.5,0.3069,0.0,0.7049,0.032,778.9,42.2,None,None,Pass,OK
GLS-2026-0039829,LOT-2026-W06-A,CG-Model-B,RGB-8383,LINE-02,CNC-02,TOOL-01,FIX-A2,OP-018,Day,2026-02-01 07:36:13,AOI,47.6,23970,820.0,3.16,0.944,-85.4,0.295,0.0,0.6956,0.0306,778.6,48.4,None,None,Pass,OK
GLS-2026-0039830,LOT-2026-W13-D,CG-Model-C,RGB-8736,LINE-02,CNC-01,TOOL-06,FIX-A3,OP-005,Day,2026-03-20 13:14:12,AOI,44.5,24011,896.3,3.26,0.928,-80.7,0.2907,0.0,0.7092,0.0127,772.2,48.7,None,None,Pass,OK
GLS-2026-0039831,LOT-2026-W07-B,CG-Model-C,RGB-8451,LINE-02,CNC-01,TOOL-16,FIX-C3,OP-024,Swing,2026-02-05 15:28:32,AOI,59.8,24229,822.0,3.39,0.939,-85.5,0.2901,0.0,0.696,0.0055,785.2,48.3,None,None,Pass,OK
GLS-2026-0039832,LOT-2026-W06-A,CG-Model-B,RGB-8111,LINE-01,CNC-06,TOOL-17,FIX-B3,OP-027,Night,2026-02-03 02:21:00,AOI,31.5,23839,897.2,3.11,0.978,-79.0,0.3001,22.4,0.6989,0.0289,782.0,44.3,None,None,Pass,OK
GLS-2026-0039833,LOT-2026-W11-B,CG-Model-B,RGB-8241,LINE-02,CNC-03,TOOL-10,FIX-B3,OP-015,Swing,2026-02-18 09:59:06,AOI,63.6,23964,817.1,3.14,1.0,-86.4,0.3043,7.2,0.7097,0.0376,785.1,47.6,None,None,Pass,OK
GLS-2026-0039834,LOT-2026-W07-B,CG-Model-C,RGB-9606,LINE-02,CNC-03,TOOL-20,FIX-C1,OP-004,Swing,2026-03-26 21:23:13,AOI,48.5,23980,822.6,3.19,0.956,-86.1,0.2921,0.0,0.7026,0.0213,784.5,43.0,None,None,Pass,OK
GLS-2026-0039835,LOT-2026-W10-A,CG-Model-B,RGB-8088,LINE-02,CNC-01,TOOL-09,FIX-A3,OP-024,Day,2026-03-10 09:11:25,AOI,63.7,23650,866.0,3.32,0.982,-80.5,0.3106,0.0,0.7074,0.0191,778.6,45.4,None,None,Pass,OK
GLS-2026-0039836,LOT-2026-W06-A,CG-Model-B,RGB-8426,LINE-01,CNC-01,TOOL-06,FIX-A3,OP-026,Swing,2026-02-03 10:44:00,AOI,45.7,23597,948.6,3.17,0.974,-84.8,0.3003,0.0,0.702,0.0105,777.1,45.5,None,None,Pass,OK
GLS-2026-0039837,LOT-2026-W07-B,CG-Model-A,RGB-8742,LINE-01,CNC-05,TOOL-12,FIX-B1,OP-027,Day,2026-03-26 04:33:48,AOI,45.5,24289,808.2,3.26,1.0,-82.5,0.2946,0.0,0.7037,0.0365,792.6,45.8,None,None,Pass,OK
GLS-2026-0039838,LOT-2026-W08-C,CG-Model-C,RGB-8942,LINE-01,CNC-01,TOOL-04,FIX-B1,OP-006,Swing,2026-03-27 10:26:50,AOI,8.7,23812,875.2,3.04,0.965,-89.2,0.2852,0.0,0.7059,0.0463,791.9,52.4,None,None,Pass,OK
GLS-2026-0039839,LOT-2026-W11-B,CG-Model-B,RGB-9791,LINE-01,CNC-06,TOOL-20,FIX-B2,OP-019,Night,2026-03-13 09:56:01,AOI,70.2,23712,846.0,3.01,1.0,-82.7,0.335,6.8,0.7045,0.0162,806.9,45.8,None,None,Pass,OK
GLS-2026-0039840,LOT-2026-W07-B,CG-Model-A,RGB-9909,LINE-01,CNC-03,TOOL-04,FIX-C1,OP-017,Swing,2026-02-05 06:34:41,AOI,77.1,23998,843.4,3.29,0.959,-79.9,0.3077,0.0,0.7045,0.0135,781.3,43.7,None,None,Pass,OK
GLS-2026-0039841,LOT-2026-W06-A,CG-Model-C,RGB-9963,LINE-01,CNC-03,TOOL-14,FIX-C1,OP-018,Night,2026-02-01 19:53:26,AOI,78.6,24427,858.3,2.93,0.874,-83.0,0.3021,70.4,0.6986,0.0306,789.8,45.8,None,None,Pass,OK
GLS-2026-0039842,LOT-2026-W06-A,CG-Model-B,RGB-9519,LINE-01,CNC-02,TOOL-05,FIX-A2,OP-013,Swing,2026-03-23 14:38:10,AOI,60.5,24630,799.0,3.08,0.908,-80.2,0.3033,0.0,0.6957,0.0142,767.7,44.5,None,None,Pass,OK
GLS-2026-0039843,LOT-2026-W13-D,CG-Model-C,RGB-8197,LINE-01,CNC-06,TOOL-01,FIX-C3,OP-016,Day,2026-03-20 17:01:51,AOI,21.1,24003,835.0,3.23,0.99,-77.6,0.2971,0.0,0.6972,0.0036,785.5,44.1,None,None,Pass,OK
GLS-2026-0039844,LOT-2026-W06-A,CG-Model-A,RGB-9111,LINE-01,CNC-05,TOOL-03,FIX-B1,OP-016,Swing,2026-03-21 05:12:51,AOI,46.1,23801,853.4,3.22,1.0,-79.1,0.3121,0.0,0.6967,0.0277,763.9,44.3,None,None,Pass,OK
GLS-2026-0039845,LOT-2026-W07-B,CG-Model-C,RGB-9534,LINE-02,CNC-03,TOOL-03,FIX-B2,OP-028,Swing,2026-03-01 05:24:19,AOI,50.4,24205,816.1,3.19,0.973,-82.1,0.3164,0.0,0.6984,0.029,775.1,44.1,None,None,Pass,OK
GLS-2026-0039846,LOT-2026-W09-D,CG-Model-C,RGB-8754,LINE-02,CNC-06,TOOL-06,FIX-C2,OP-029,Swing,2026-03-07 11:26:16,AOI,58.1,23977,836.7,3.16,0.883,-86.8,0.3112,0.0,0.7046,0.019,784.0,44.3,None,None,Pass,OK
GLS-2026-0039847,LOT-2026-W09-D,CG-Model-B,RGB-9730,LINE-02,CNC-06,TOOL-06,FIX-C3,OP-010,Night,2026-02-11 01:06:13,AOI,93.5,24100,825.0,2.96,0.93,-85.9,0.3047,0.0,0.7017,0.0317,779.7,44.8,None,None,Pass,OK
GLS-2026-0039848,LOT-2026-W06-A,CG-Model-C,RGB-9319,LINE-02,CNC-05,TOOL-16,FIX-B2,OP-029,Swing,2026-02-03 02:05:33,AOI,56.3,23877,834.2,3.2,0.974,-80.8,0.3111,0.0,0.6998,0.0217,778.0,45.2,None,None,Pass,OK
GLS-2026-0039849,LOT-2026-W10-A,CG-Model-B,RGB-9236,LINE-01,CNC-05,TOOL-05,FIX-A2,OP-005,Day,2026-02-13 19:49:50,AOI,43.4,24500,884.7,3.11,0.992,-75.8,0.2985,0.0,0.7006,0.0174,775.5,43.5,None,None,Pass,OK
GLS-2026-0039850,LOT-2026-W10-A,CG-Model-B,RGB-9200,LINE-01,CNC-04,TOOL-06,FIX-A3,OP-004,Night,2026-03-09 00:37:50,AOI,15.0,23796,824.0,3.3,0.987,-80.2,0.2943,0.0,0.7059,0.0332,772.2,44.2,None,None,Pass,OK
GLS-2026-0039851,LOT-2026-W13-D,CG-Model-B,RGB-8566,LINE-01,CNC-03,TOOL-12,FIX-C2,OP-028,Swing,2026-02-24 07:36:30,AOI,24.8,24206,824.5,3.17,0.977,-83.6,0.2955,0.0,0.6972,0.0309,782.1,46.1,None,None,Pass,OK
GLS-2026-0039852,LOT-2026-W09-D,CG-Model-B,RGB-8489,LINE-02,CNC-04,TOOL-07,FIX-C2,OP-011,Swing,2026-03-08 20:02:31,AOI,56.0,24420,843.5,3.1,0.972,-81.8,0.3093,0.0,0.7004,0.0147,760.0,47.2,None,None,Pass,OK
GLS-2026-0039853,LOT-2026-W06-A,CG-Model-B,RGB-8199,LINE-01,CNC-02,TOOL-19,FIX-C1,OP-003,Day,2026-02-26 13:29:03,AOI,98.0,24125,811.3,3.18,1.0,-75.9,0.3127,20.0,0.7021,0.0247,757.3,41.6,None,None,Pass,OK
GLS-2026-0039854,LOT-2026-W08-C,CG-Model-C,RGB-9602,LINE-02,CNC-04,TOOL-08,FIX-A1,OP-009,Day,2026-03-05 07:37:07,AOI,45.7,24160,797.8,3.14,0.934,-83.0,0.2867,0.0,0.6974,0.0361,771.7,45.3,None,None,Pass,OK
GLS-2026-0039855,LOT-2026-W08-C,CG-Model-B,RGB-9668,LINE-02,CNC-01,TOOL-10,FIX-A3,OP-028,Swing,2026-03-28 04:19:01,AOI,48.2,23881,840.4,3.39,0.994,-81.4,0.3077,0.0,0.7154,0.0328,795.5,48.2,None,None,Pass,OK
GLS-2026-0039856,LOT-2026-W10-A,CG-Model-B,RGB-8238,LINE-01,CNC-01,TOOL-14,FIX-A3,OP-020,Day,2026-03-09 15:05:00,AOI,80.8,23719,864.8,3.35,0.969,-82.6,0.3214,0.0,0.7049,0.0157,761.3,45.9,None,None,Pass,OK
GLS-2026-0039857,LOT-2026-W08-C,CG-Model-B,RGB-8375,LINE-01,CNC-02,TOOL-07,FIX-B1,OP-017,Day,2026-03-28 07:59:43,AOI,41.7,24348,877.2,3.01,1.0,-83.6,0.2938,0.0,0.7009,0.0264,782.4,46.5,None,None,Pass,OK
GLS-2026-0039858,LOT-2026-W08-C,CG-Model-B,RGB-8422,LINE-01,CNC-01,TOOL-14,FIX-B2,OP-028,Swing,2026-03-29 03:36:19,AOI,80.1,24065,839.9,3.2,1.0,-79.2,0.3381,11.1,0.7039,0.0214,773.3,48.5,None,None,Pass,OK
GLS-2026-0039859,LOT-2026-W09-D,CG-Model-B,RGB-9235,LINE-02,CNC-01,TOOL-17,FIX-B3,OP-006,Day,2026-03-08 19:45:43,AOI,80.3,24205,867.5,3.23,0.949,-78.5,0.3127,0.0,0.6959,0.0332,794.4,47.5,None,None,Pass,OK
GLS-2026-0039860,LOT-2026-W09-D,CG-Model-C,RGB-8287,LINE-02,CNC-05,TOOL-23,FIX-A2,OP-004,Day,2026-03-30 17:44:45,AOI,84.2,23873,838.1,3.23,0.973,-78.5,0.3081,0.0,0.6979,0.0219,788.7,45.5,None,None,Pass,OK
GLS-2026-0039861,LOT-2026-W10-A,CG-Model-C,RGB-8094,LINE-02,CNC-03,TOOL-21,FIX-A3,OP-002,Swing,2026-02-15 10:38:21,AOI,80.8,23640,834.6,3.25,0.962,-87.0,0.3309,0.0,0.7119,0.0186,795.4,48.7,None,None,Pass,OK
GLS-2026-0039862,LOT-2026-W08-C,CG-Model-B,RGB-9215,LINE-01,CNC-03,TOOL-15,FIX-C1,OP-027,Swing,2026-03-03 04:31:48,AOI,93.3,23712,848.5,3.31,0.939,-83.3,0.3029,87.7,0.6965,0.049,763.1,41.1,Edge_Chipping,Edge,Fail,NG
GLS-2026-0039863,LOT-2026-W07-B,CG-Model-A,RGB-8068,LINE-02,CNC-06,TOOL-18,FIX-B2,OP-008,Day,2026-02-05 07:54:45,AOI,83.7,23818,758.3,3.15,0.978,-81.1,0.3177,12.4,0.694,0.0272,784.5,46.6,None,None,Pass,OK
GLS-2026-0039864,LOT-2026-W07-B,CG-Model-B,RGB-8072,LINE-01,CNC-05,TOOL-07,FIX-C3,OP-026,Swing,2026-02-06 07:47:11,AOI,90.2,24099,924.3,3.16,0.937,-79.5,0.3228,38.7,0.6991,0.0044,788.8,48.5,None,None,Pass,OK
GLS-2026-0039865,LOT-2026-W08-C,CG-Model-B,RGB-8103,LINE-01,CNC-02,TOOL-08,FIX-C2,OP-022,Night,2026-02-08 16:21:03,AOI,76.9,23904,834.8,3.02,0.903,-81.1,0.307,65.5,0.6983,0.0473,795.1,47.4,None,None,Pass,OK
GLS-2026-0039866,LOT-2026-W08-C,CG-Model-A,RGB-9913,LINE-01,CNC-03,TOOL-06,FIX-C3,OP-012,Swing,2026-02-08 18:29:05,AOI,68.0,24052,878.2,3.14,0.937,-81.9,0.3121,0.0,0.7029,0.0286,782.7,48.5,None,None,Pass,OK
GLS-2026-0039867,LOT-2026-W13-D,CG-Model-A,RGB-9936,LINE-01,CNC-01,TOOL-15,FIX-C2,OP-029,Swing,2026-02-24 19:00:33,AOI,40.5,23921,849.7,3.32,0.892,-80.3,0.2915,0.0,0.695,0.0152,776.5,49.3,None,None,Pass,OK
GLS-2026-0039868,LOT-2026-W11-B,CG-Model-C,RGB-9248,LINE-01,CNC-05,TOOL-09,FIX-C1,OP-014,Night,2026-03-14 18:43:42,AOI,68.6,23839,883.3,3.13,0.952,-80.9,0.3221,0.0,0.7058,0.0278,774.3,47.7,None,None,Pass,OK
GLS-2026-0039869,LOT-2026-W09-D,CG-Model-B,RGB-8876,LINE-01,CNC-01,TOOL-08,FIX-C2,OP-013,Day,2026-03-30 04:23:14,AOI,86.9,24032,789.1,3.18,1.0,-83.8,0.3062,0.0,0.703,0.0382,767.9,45.3,None,None,Pass,OK
GLS-2026-0039870,LOT-2026-W08-C,CG-Model-C,RGB-9800,LINE-01,CNC-05,TOOL-24,FIX-A1,OP-005,Day,2026-03-29 22:53:35,AOI,79.5,23945,881.4,3.24,0.977,-87.0,0.3083,0.0,0.6956,0.0234,776.9,47.1,None,None,Pass,OK
GLS-2026-0039871,LOT-2026-W09-D,CG-Model-A,RGB-8179,LINE-01,CNC-03,TOOL-17,FIX-B2,OP-015,Night,2026-02-11 08:43:15,AOI,24.7,23568,774.8,3.09,0.941,-79.2,0.3088,0.0,0.6995,0.0396,763.3,42.0,None,None,Pass,OK
GLS-2026-0039872,LOT-2026-W06-A,CG-Model-C,RGB-8245,LINE-02,CNC-03,TOOL-16,FIX-C1,OP-013,Day,2026-02-26 06:59:19,AOI,75.0,23952,878.6,3.3,0.955,-80.6,0.3081,0.0,0.7033,0.0169,794.2,46.2,None,None,Pass,OK
GLS-2026-0039873,LOT-2026-W06-A,CG-Model-B,RGB-8976,LINE-01,CNC-06,TOOL-12,FIX-A1,OP-014,Swing,2026-02-26 00:29:20,AOI,74.1,24476,835.6,3.29,1.0,-85.9,0.3136,12.8,0.7015,0.0409,775.3,47.4,None,None,Pass,OK
GLS-2026-0039874,LOT-2026-W07-B,CG-Model-B,RGB-8420,LINE-02,CNC-05,TOOL-07,FIX-B2,OP-016,Night,2026-02-06 16:28:11,AOI,36.9,24449,881.1,3.06,0.944,-77.3,0.3165,0.0,0.6967,0.0237,808.2,44.5,None,None,Pass,OK
GLS-2026-0039875,LOT-2026-W06-A,CG-Model-B,RGB-8955,LINE-01,CNC-01,TOOL-22,FIX-C3,OP-020,Swing,2026-02-03 07:16:28,AOI,80.4,24068,855.5,3.31,1.0,-83.1,0.3142,0.0,0.7041,0.0284,787.7,48.8,None,None,Pass,OK
GLS-2026-0039876,LOT-2026-W12-C,CG-Model-B,RGB-9506,LINE-02,CNC-05,TOOL-04,FIX-B2,OP-018,Night,2026-02-21 11:26:16,AOI,75.7,24487,844.5,3.26,1.0,-76.4,0.3274,0.0,0.6973,0.0524,786.5,47.5,None,None,Pass,OK
GLS-2026-0039877,LOT-2026-W06-A,CG-Model-B,RGB-8031,LINE-01,CNC-03,TOOL-15,FIX-B1,OP-019,Night,2026-03-22 16:18:16,AOI,54.4,24078,818.1,3.34,0.903,-85.5,0.2844,0.0,0.7041,0.0226,787.4,48.8,None,None,Pass,OK
GLS-2026-0039878,LOT-2026-W13-D,CG-Model-A,RGB-9687,LINE-01,CNC-06,TOOL-04,FIX-B2,OP-001,Day,2026-02-23 07:56:03,AOI,65.2,24204,828.1,3.22,1.0,-78.3,0.316,0.0,0.6995,0.0011,784.2,44.2,None,None,Pass,OK
GLS-2026-0039879,LOT-2026-W13-D,CG-Model-B,RGB-9778,LINE-01,CNC-06,TOOL-02,FIX-C1,OP-008,Day,2026-02-23 05:42:39,AOI,74.9,24088,932.1,3.39,1.0,-84.3,0.316,42.4,0.7007,0.0222,786.1,43.8,None,None,Pass,OK
GLS-2026-0039880,LOT-2026-W09-D,CG-Model-C,RGB-8537,LINE-01,CNC-01,TOOL-22,FIX-C3,OP-020,Night,2026-03-30 19:15:38,AOI,84.1,24038,881.3,3.07,0.946,-83.9,0.316,50.8,0.7066,0.043,780.0,44.6,None,None,Pass,OK
GLS-2026-0039881,LOT-2026-W13-D,CG-Model-C,RGB-9765,LINE-01,CNC-03,TOOL-10,FIX-C2,OP-016,Day,2026-02-22 21:21:03,AOI,49.4,23728,804.1,3.13,0.904,-86.1,0.2978,0.0,0.7027,0.0341,787.5,45.3,None,None,Pass,OK
GLS-2026-0039882,LOT-2026-W11-B,CG-Model-C,RGB-9445,LINE-02,CNC-02,TOOL-13,FIX-A3,OP-023,Swing,2026-03-12 19:43:26,AOI,40.3,23681,839.8,3.09,0.986,-77.0,0.3038,0.0,0.7064,0.0096,761.7,45.2,None,None,Pass,OK
GLS-2026-0039883,LOT-2026-W08-C,CG-Model-C,RGB-8597,LINE-01,CNC-01,TOOL-14,FIX-A1,OP-013,Swing,2026-03-29 22:04:38,AOI,53.4,24660,817.4,3.25,1.0,-79.3,0.3079,0.0,0.7032,0.0361,787.8,45.8,None,None,Pass,OK
GLS-2026-0039884,LOT-2026-W08-C,CG-Model-B,RGB-9688,LINE-02,CNC-06,TOOL-10,FIX-B1,OP-006,Day,2026-02-07 20:04:10,AOI,49.6,23709,889.1,3.25,0.93,-75.3,0.3102,0.0,0.6996,0.0068,791.2,49.7,None,None,Pass,OK
GLS-2026-0039885,LOT-2026-W07-B,CG-Model-C,RGB-9996,LINE-02,CNC-01,TOOL-10,FIX-B3,OP-017,Day,2026-03-02 14:55:46,AOI,48.6,23927,831.9,3.19,0.955,-81.3,0.3064,0.0,0.7031,0.0567,772.3,45.3,None,None,Pass,OK
GLS-2026-0039886,LOT-2026-W12-C,CG-Model-B,RGB-8602,LINE-01,CNC-05,TOOL-21,FIX-C1,OP-012,Night,2026-02-20 13:12:38,AOI,79.7,24088,875.9,3.14,0.943,-79.0,0.2985,0.0,0.69,0.0368,774.8,45.9,None,None,Pass,OK
GLS-2026-0039887,LOT-2026-W08-C,CG-Model-A,RGB-9477,LINE-01,CNC-01,TOOL-07,FIX-B2,OP-024,Swing,2026-02-07 21:18:15,AOI,57.6,23828,840.3,3.26,0.946,-82.1,0.3272,20.8,0.7036,0.0213,772.4,42.3,None,None,Pass,OK
GLS-2026-0039888,LOT-2026-W06-A,CG-Model-B,RGB-8698,LINE-01,CNC-06,TOOL-18,FIX-C3,OP-013,Night,2026-02-03 19:35:37,AOI,18.3,24325,945.9,3.18,0.935,-86.2,0.2824,9.4,0.7045,0.0332,764.7,44.5,None,None,Pass,OK
GLS-2026-0039889,LOT-2026-W10-A,CG-Model-A,RGB-9159,LINE-02,CNC-05,TOOL-23,FIX-A3,OP-012,Swing,2026-03-10 13:45:44,AOI,82.8,24156,859.4,3.23,0.918,-85.1,0.3181,75.1,0.7123,0.0351,782.2,43.8,None,None,Pass,OK
GLS-2026-0039890,LOT-2026-W10-A,CG-Model-A,RGB-8816,LINE-02,CNC-01,TOOL-22,FIX-A3,OP-005,Swing,2026-03-10 21:03:36,AOI,31.2,23969,824.0,3.19,0.98,-84.4,0.2943,0.0,0.7042,0.0208,786.5,44.9,None,None,Pass,OK
GLS-2026-0039891,LOT-2026-W08-C,CG-Model-B,RGB-8050,LINE-02,CNC-01,TOOL-21,FIX-B1,OP-008,Night,2026-03-05 14:14:14,AOI,38.9,24122,910.5,3.15,1.0,-86.5,0.3066,0.0,0.6965,0.028,781.7,44.6,None,None,Pass,OK
GLS-2026-0039892,LOT-2026-W11-B,CG-Model-C,RGB-9520,LINE-01,CNC-02,TOOL-05,FIX-C3,OP-021,Swing,2026-03-12 00:27:11,AOI,49.9,24588,826.8,3.14,0.979,-82.0,0.2925,0.0,0.6985,0.0411,784.9,48.4,None,None,Pass,OK
GLS-2026-0039893,LOT-2026-W11-B,CG-Model-A,RGB-8008,LINE-01,CNC-05,TOOL-15,FIX-A1,OP-003,Night,2026-03-14 16:43:07,AOI,74.5,24086,864.6,2.93,0.932,-79.8,0.3123,0.0,0.6965,0.0294,782.0,42.9,None,None,Pass,OK
